customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,internet_InternetService_Fiber optic,internet_InternetService_No,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
4860-IJUDE,0,0,0,0,13,1,0,1,0,0,0,0,0,1,73.75,956.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4860-YZGZM,0,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,185.4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4868-AADLV,0,1,1,1,66,1,1,1,1,1,1,1,1,1,116.25,7862.25,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4869-EPIUS,0,0,1,0,56,1,0,0,0,0,0,0,1,1,80.9,4557.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4871-JTKJF,1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4872-JCVCA,0,0,1,0,71,0,0,1,1,1,1,0,0,1,47.6,3377.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4872-VXRIL,0,0,0,0,56,1,1,1,1,0,1,0,0,1,64.65,3665.55,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4873-ILOLJ,1,0,0,0,24,1,0,0,0,0,0,1,1,1,90.35,2238.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4877-EVATK,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4877-TSOFF,0,0,1,1,55,1,1,1,1,0,1,0,1,1,75.75,4264.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4878-BUNFV,0,0,1,1,42,1,0,0,0,0,0,0,0,0,20.7,828.85,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4879-GZLFH,0,0,1,1,42,1,0,0,0,1,0,1,1,1,92.15,3875.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4881-GQJTW,0,0,0,0,14,1,0,0,0,0,0,0,0,0,19.6,300.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4881-JVQOD,0,1,1,1,10,0,0,0,0,0,0,0,1,1,34.55,362.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4883-KCPZJ,0,0,1,1,22,1,1,0,0,0,0,0,0,0,25.25,555.4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4883-QICIH,1,0,1,1,32,1,0,0,0,0,0,0,0,1,69.75,2347.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4884-LEVMQ,0,0,1,0,39,1,0,0,0,0,0,0,0,1,20.45,790.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4884-TVUQF,0,1,0,0,57,1,1,1,0,1,1,0,1,0,101.3,5779.6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4884-ZTHVF,0,1,0,0,8,1,0,0,1,0,0,1,0,1,87.1,713.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4890-VMUAV,0,0,0,0,63,1,1,1,1,1,1,0,0,0,71.5,4576.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4891-NLUBA,0,0,1,1,61,0,0,0,1,1,1,1,1,1,61.45,3751.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4892-VLANZ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.8,19.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4893-GYUJU,0,0,0,0,50,1,0,0,0,0,0,0,0,1,19.35,1033.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4895-TMWIR,1,1,1,0,11,1,0,0,0,0,0,0,0,0,19.95,214.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4896-CPRPF,0,0,1,1,35,1,1,0,0,0,0,0,0,0,25.45,809.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4897-QSUYC,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.15,20.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4900-MSOMT,0,0,1,1,72,1,1,1,1,1,1,1,0,0,80.2,5714.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4902-OHLSK,1,1,0,0,29,1,1,0,0,0,1,1,1,0,98.65,2862.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4903-CNOZC,0,0,0,0,29,1,1,0,1,1,0,0,1,0,70.9,1964.6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4903-UYAVB,1,0,1,0,5,1,0,0,0,0,0,0,0,0,19.35,126.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4905-JEFDW,1,0,0,0,11,0,0,0,0,1,0,1,0,1,41.6,470.6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4906-ZHGPK,0,0,1,1,54,1,1,0,1,0,1,1,0,1,70.7,3770.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4908-XAXAY,0,1,0,0,49,1,0,0,1,1,0,0,1,1,89.85,4287.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4909-JOUPP,0,1,1,0,72,1,1,0,1,1,1,1,1,0,109.7,7898.45,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4910-AQFFX,1,0,1,1,9,1,1,0,0,1,0,0,0,1,79.35,661.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4910-GMJOT,1,0,0,0,1,1,1,0,0,0,0,1,1,1,94.6,94.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4911-BANWH,1,0,0,1,31,1,1,0,0,0,0,1,0,1,86.55,2697.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4912-PIGUY,0,0,0,0,1,1,1,0,0,0,0,1,0,1,84.6,84.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4913-EHYUI,1,1,1,1,56,1,1,1,0,1,0,1,1,1,104.55,5794.65,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4915-BFSXL,0,0,1,1,70,1,1,1,0,1,0,1,0,0,68.95,4858.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4918-FYJNT,0,1,1,0,55,1,1,0,1,1,1,0,0,0,90.45,5044.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4918-QLLIW,1,0,0,0,3,1,0,0,0,0,0,1,0,0,53.4,188.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4919-IKATY,1,0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,453.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4919-MOAVT,1,0,0,1,3,1,0,0,0,0,0,0,0,0,69.65,220.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4922-CVPDX,0,0,1,0,26,1,0,0,1,1,0,1,1,1,73.5,1905.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4923-ADWXJ,0,0,0,0,25,1,0,0,1,0,1,0,1,1,65.8,1679.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4925-LMHOK,1,0,0,0,15,1,1,0,1,0,1,0,0,1,58.6,939.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4926-UMJZD,0,0,1,0,31,1,0,0,0,0,1,0,0,1,49.2,1498.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4927-WWOOZ,0,0,1,0,2,1,1,0,0,1,0,1,0,1,91.45,171.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4929-BSTRX,1,0,0,0,1,1,0,0,0,0,0,1,0,1,53.55,53.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4929-ROART,0,0,0,0,18,1,1,1,0,0,0,0,0,0,56.25,969.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4929-XIHVW,0,1,1,0,2,1,0,0,0,1,0,1,1,1,95.5,181.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4931-TRZWN,0,0,0,0,13,1,0,1,0,0,0,1,1,1,71.95,923.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4933-BSAIP,0,0,1,0,40,1,0,0,0,0,0,0,0,0,19.1,780.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4933-IKULF,0,1,0,0,17,1,0,0,0,0,0,0,0,0,20.65,330.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4936-YPJNK,0,0,0,0,10,1,0,0,0,0,0,0,0,1,19.9,199.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4937-QPZPO,0,0,1,1,61,1,1,0,0,1,0,1,1,1,99.9,6241.35,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4939-KYYPY,0,0,0,0,27,1,1,0,0,1,1,0,0,0,59.45,1611.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4940-KHCWD,0,0,1,0,60,0,0,1,1,0,1,0,0,0,37.7,2288.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4942-VZZOM,0,0,1,0,64,1,1,1,0,0,0,1,0,1,66.15,4392.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4945-RVMTE,0,0,0,0,28,1,0,0,0,1,0,1,0,1,59.55,1646.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4946-EDSEW,1,0,1,1,11,1,0,0,0,0,0,0,0,1,19.25,180.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4947-DSMXK,0,0,1,1,34,1,1,0,1,0,0,1,1,1,97.7,3410.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4948-WBBKL,0,1,0,0,36,1,1,0,0,0,0,0,0,1,74.9,2659.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4950-BDEUX,0,0,0,0,35,0,0,0,0,1,0,1,1,0,49.2,1701.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4950-HKQTE,0,0,0,0,22,1,1,0,0,0,0,0,0,0,26.25,605.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4951-UKAAQ,1,0,0,0,4,1,1,0,1,0,0,0,1,1,88.95,355.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4952-YSOGZ,1,0,1,1,4,1,1,0,0,0,0,0,1,1,85.95,381.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4955-VCWBI,0,0,1,1,43,1,0,0,0,0,0,0,0,0,20.0,817.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4957-SREEC,0,0,1,1,70,1,0,0,0,0,0,0,0,0,20.35,1458.1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4957-TIALW,0,0,0,1,15,1,0,1,1,1,1,0,0,0,65.6,1010.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4957-TREIR,0,0,0,0,3,1,0,1,0,0,1,1,0,1,64.4,195.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4958-GZWIY,1,0,1,1,7,1,0,0,0,1,0,0,0,0,48.7,340.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4958-XCBDQ,1,1,0,0,35,1,1,0,0,1,0,1,1,1,101.4,3496.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4959-JOSRX,1,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4962-CHQPW,0,0,0,1,29,1,0,0,0,0,0,0,0,0,19.85,535.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4967-WPNCF,0,0,0,0,72,0,0,1,1,1,1,1,1,1,63.7,4464.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4971-PUYQO,1,0,0,0,27,1,1,0,0,0,0,1,1,1,94.55,2724.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4973-MGTON,0,0,1,0,71,1,0,1,1,1,1,1,1,1,84.4,5969.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4973-RLZVI,0,0,0,0,30,1,0,1,1,1,1,1,0,0,74.65,2308.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4976-LNFVV,0,1,1,0,19,0,0,0,1,1,0,0,0,1,34.3,577.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4979-HPRFL,0,0,1,1,56,1,1,0,0,0,0,0,0,0,24.15,1402.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4980-URKXC,0,0,1,0,36,1,0,0,0,0,0,0,0,0,20.85,720.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4981-FLTMF,0,0,1,1,57,1,1,1,1,0,1,0,0,0,65.2,3687.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4983-CCWMC,0,0,0,0,3,1,0,0,0,0,0,0,0,1,69.6,207.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4983-CLMLV,0,0,1,0,52,1,1,0,1,0,1,1,1,1,102.7,5138.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4986-MXSFP,0,0,0,0,2,1,0,0,0,0,0,0,0,1,20.0,40.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4987-GQWPO,0,0,0,0,17,0,0,0,0,0,0,0,0,0,25.1,382.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4988-IQIGL,1,1,0,0,1,1,1,0,0,0,0,0,0,1,75.35,75.35,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4989-LIXVT,0,1,0,0,68,1,1,0,1,1,0,0,1,1,95.9,6503.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4990-ALDGW,0,0,0,0,57,1,0,0,0,0,0,0,0,0,20.75,1118.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4992-LTJNE,0,0,1,1,72,1,1,1,0,0,0,0,0,0,55.3,3983.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4993-JCRGJ,0,0,0,0,26,1,1,0,0,1,1,0,0,1,84.3,2281.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4994-OBRSZ,0,0,0,1,14,1,0,1,1,1,1,0,1,0,76.1,1054.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4998-IKFSE,0,0,0,0,30,1,1,0,0,1,0,1,1,0,100.45,3096.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4999-IEZLT,0,0,0,0,66,0,0,0,0,0,1,0,0,0,29.45,1983.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5002-GCQFH,0,0,1,0,49,1,1,1,1,0,0,1,0,1,93.85,4733.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5003-OKNNK,0,0,1,1,15,1,0,0,0,0,0,0,0,0,20.35,335.95,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5003-XZWWO,0,0,1,0,71,1,1,0,1,1,1,1,1,0,84.2,5956.85,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5006-MXVRN,0,0,0,0,39,1,0,0,0,0,0,0,0,0,20.7,762.45,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
5010-IPEAQ,0,0,1,1,67,0,0,1,1,1,1,1,0,0,54.2,3623.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5012-YSPJJ,0,0,1,1,31,1,0,0,0,1,1,0,0,0,54.35,1647.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5013-SBUIH,1,0,0,0,50,1,1,1,1,0,1,1,1,1,109.65,5551.15,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5014-GSOUQ,0,0,0,0,13,1,0,0,0,0,0,0,0,0,19.95,243.65,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5014-WUQMG,0,0,1,1,47,1,0,1,1,1,0,0,1,1,96.1,4391.45,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5016-ETTFF,1,0,0,0,10,0,0,0,0,1,0,0,0,0,29.5,255.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5016-IBERQ,0,0,1,0,23,1,1,0,1,1,0,0,0,0,84.25,1968.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5016-LIPDW,0,0,1,1,57,1,0,0,0,0,0,0,0,0,19.4,1061.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5018-GWURO,0,0,1,0,56,1,1,0,0,0,0,1,0,1,85.6,4902.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5018-HEKFO,0,0,0,0,10,1,1,0,0,0,0,0,0,1,24.5,270.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5018-LXQQG,0,0,1,1,30,1,0,1,0,0,1,0,1,0,66.3,1923.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5019-GQVCR,0,1,0,0,43,1,1,0,0,0,0,1,0,1,84.85,3645.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5020-ZSTTY,1,1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5022-JNQEQ,0,0,1,1,9,1,0,0,0,0,1,0,0,1,75.85,647.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5022-KVDQT,0,0,0,0,27,1,1,0,0,1,0,0,0,1,81.3,2272.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5025-GOOKI,0,0,0,0,20,1,0,0,0,0,0,0,0,1,18.9,347.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5027-QPKTE,1,0,1,0,7,1,0,0,0,0,0,0,0,1,69.35,451.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5027-XWQHA,1,0,0,0,6,1,0,0,0,0,0,0,0,0,44.75,270.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5027-YOCXN,0,0,1,1,51,1,1,1,1,0,1,1,1,0,110.05,5686.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5028-GZLDO,1,0,0,0,2,1,0,0,0,0,0,0,0,0,70.7,140.7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5028-HTLJB,1,1,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5032-MIYKT,0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.7,70.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5032-USPKF,0,0,0,0,38,1,1,1,1,1,0,1,1,0,84.1,3187.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5035-BVCXS,0,0,0,0,11,1,0,0,1,0,0,0,0,1,75.9,866.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5035-PGZXH,0,0,0,0,56,1,1,0,1,1,0,1,1,1,106.8,5914.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5038-ETMLM,0,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8182.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5039-LZRQT,0,0,0,0,13,1,0,0,0,0,0,0,0,0,20.2,273.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5043-TRZWM,0,0,0,0,1,1,0,0,0,1,0,0,0,0,75.55,75.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5044-LRQAQ,0,0,1,0,7,1,0,0,0,0,0,0,0,1,69.2,477.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5044-XDPYX,0,0,1,0,51,1,1,0,0,0,0,0,0,0,25.5,1281.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5046-NUHWD,0,1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5047-LHVLY,1,1,0,1,1,1,0,0,0,1,0,0,0,1,50.15,50.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5049-GLYVG,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.6,20.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5049-MUBWG,0,0,0,0,26,1,0,1,0,0,1,1,1,0,75.0,1908.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5052-PNLOS,1,0,0,0,3,1,1,0,1,1,0,1,1,1,105.35,323.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5054-IEXZT,1,0,0,1,1,1,0,0,1,0,0,0,0,1,75.35,75.35,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5055-BRMNE,0,0,1,1,67,1,1,1,0,0,1,1,1,0,106.7,7009.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5055-MGMGF,0,0,1,0,65,1,1,1,0,1,0,1,1,1,105.05,6914.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5056-FIMPT,0,0,0,1,43,1,0,1,1,0,1,1,1,1,106.0,4532.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5057-LCOUI,1,0,0,0,39,0,0,0,0,1,0,1,1,1,50.75,2011.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5057-RKGLH,0,0,1,1,9,1,0,0,0,0,0,0,0,0,20.35,191.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5060-TQUQN,0,0,1,1,30,1,1,0,1,0,1,0,0,1,83.55,2570.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5061-PBXFW,0,0,1,1,32,1,0,1,1,0,1,0,0,0,61.4,1864.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062-CJJKH,0,0,1,1,25,1,0,0,1,1,0,0,0,0,53.65,1355.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5063-IUOKK,0,0,0,0,13,1,0,0,0,0,0,0,0,0,19.75,265.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5066-GFJMM,0,0,1,0,3,1,0,0,0,0,0,0,0,1,19.9,45.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5067-DGXLL,0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.25,36.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5067-WJEUN,0,0,1,1,67,1,0,1,1,0,0,0,0,1,54.2,3838.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5067-XJQFU,0,1,1,1,66,1,1,0,1,1,1,1,1,1,108.45,7076.35,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5071-FBJFS,0,0,1,1,4,1,0,1,0,0,0,0,0,0,50.3,217.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5073-RZGBK,0,0,1,1,50,1,1,1,1,1,1,0,1,1,80.05,4042.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5073-WXOYN,1,0,0,0,60,0,0,0,1,0,0,1,1,1,50.8,3027.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5074-FBGHB,0,0,0,0,64,1,1,0,0,1,1,1,1,1,104.65,6889.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5075-JSDKI,0,0,0,0,59,1,1,0,0,0,0,0,0,0,24.45,1493.1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5076-YVXCM,0,0,0,0,51,1,1,0,0,0,0,0,1,0,83.4,4149.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5077-DXTCG,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.3,45.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5081-NWSUP,0,0,0,0,10,1,0,0,1,0,1,0,1,0,64.9,685.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5084-OOVCJ,0,0,1,1,17,1,0,1,0,0,1,0,0,1,55.35,920.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5087-SUURX,1,0,1,0,18,0,0,0,0,1,0,1,0,1,39.05,669.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5088-QZLRL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.65,20.65,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5089-IFSDP,1,0,1,0,58,1,1,1,1,1,0,1,1,1,109.45,6144.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5090-EMGTC,0,0,1,0,59,1,0,0,1,0,1,1,1,1,100.05,6034.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5091-HFAZW,0,0,0,0,2,1,0,1,1,0,0,1,0,1,91.15,168.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5092-STPKP,0,0,0,0,24,1,0,1,0,0,1,0,0,0,56.35,1381.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5093-FEGLU,0,0,1,0,47,1,0,0,0,0,0,0,0,0,19.65,921.55,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5095-AESKG,1,0,1,0,3,1,1,0,1,0,0,0,1,1,91.5,242.95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5095-ETBRJ,0,0,1,0,55,1,0,1,1,0,1,0,0,0,56.8,3112.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5099-BAILX,1,1,1,1,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5103-MHMHY,1,0,0,1,1,1,0,0,0,0,0,0,0,0,45.95,45.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5108-ADXWO,1,0,0,0,11,1,0,1,0,0,0,0,0,1,73.5,791.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5110-CHOPY,0,0,0,0,60,0,0,1,0,1,0,1,1,0,53.6,3237.05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5115-GZDEL,0,0,0,1,72,0,0,1,1,1,1,1,1,0,67.2,4671.7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5115-SQAAU,0,0,1,1,69,1,1,0,0,0,0,0,0,1,25.6,1673.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5117-IFGPS,0,1,1,0,29,1,1,0,0,0,0,0,1,1,84.3,2357.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5117-ZSMHQ,0,0,1,1,71,1,1,1,1,1,1,1,1,0,89.9,6342.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5118-MUEYH,0,0,1,0,48,1,1,0,1,0,1,1,1,1,105.1,5083.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5119-KEPFY,0,0,1,0,36,1,1,0,0,0,0,1,1,1,95.0,3440.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
